,Datetime,Tweet Id,Text
166,2020-01-31 16:22:58,1223280523696656384,Learn more about #JohnJayCollege’s Online Bookstore and tag a Bloodhound🐾 who should know about this resource!… https://t.co/Z6Dz0qGgVc
167,2020-01-31 02:06:16,1223064924735385602,RT @CUNY: Attention CUNY photographers: Submit your photography to the monthly #CUNYPhotoChallenge for a chance to win an iPad! Submitted p…
168,2020-01-30 23:48:22,1223030224562114560,RT @CUNY: The swiftness of the initial investigation could also have something to do with the sea change in policing that’s happened in rec…
169,2020-01-30 23:48:17,1223030199606022144,"RT @CUNYArts: .@CUNY Faculty - Sign up to Attend the @metmuseum Spring Semester Welcome Event for College and University Faculty.

FRIDAY /…"
170,2020-01-30 19:31:20,1222965539850653697,RT @DataKind: Have you read about our partnership with @JohnJayCollege? We teamed up with them to develop predictive models to help identif…
171,2020-01-30 18:06:38,1222944222103339008,“John Jay is one of the most diverse &amp; inclusive colleges in the country. I was instantly attracted by the varied r… https://t.co/7BgWpI9rdr
172,2020-01-30 15:38:41,1222906988318904320,"RT @JohnJayCollege: At #JohnJayCollege, the Bachelor of Arts degree in Culture and Deviance Studies train students to research, analyze and…"
173,2020-01-30 15:37:35,1222906711352205312,"RT @CUNY: As proud immigrants or children of immigrants, @JohnJayCollege Honors students found links within their own ancestral history to…"
174,2020-01-30 15:37:20,1222906650396450817,RT @JohnJayMedia: “Assistance is needed now”&lt;br&gt;“Se requiere ayuda ahora” @JohnJayCollege Prof. Jodie Roure gives voice to Puerto Rico eart…
175,2020-01-30 15:36:57,1222906555110248448,"RT @ajcorchado: So, so honored. @zahiratorres"
176,2020-01-30 02:00:28,1222701078518562817,"At #JohnJayCollege, the Bachelor of Arts degree in Culture and Deviance Studies train students to research, analyze… https://t.co/8iPzwU9616"
177,2020-01-29 22:12:24,1222643681796161538,"RT @JohnJayCollege: “Since graduating, I’ve been working as an Assistant Research Coordinator at Maimonides Medical Center. I’ve been taske…"
178,2020-01-29 18:51:43,1222593181642100737,"RT @JohnJayResearch: Make sure to get the first OAR #BookTalk of the spring on your calendar! Join @DCBrotherton on February 19th, 4:30 pm…"
179,2020-01-29 18:17:41,1222584615145218051,RT @CUNY: Find out how @JohnJayCollege is taking an innovative approach to improving student graduation rates through the use of data and a…
180,2020-01-29 18:17:30,1222584569498611714,"Alfredo Corchado, veteran correspondent for @dallasnews and a pioneer in border journalism, has been named the 2020… https://t.co/E5JbmP6L6u"
181,2020-01-29 17:47:32,1222577029557772290,"RT @JohnJayPres: #JohnJayCollege's latest issue of Justice Matters is now available online. Each feature, profile, and article perfectly il…"
182,2020-01-29 17:34:22,1222573714996453382,"📢Calling all #JohnJayCollege Scholarship, Fellowship and Internship Recipients! Come to the Scholar Photo Shoot and… https://t.co/k5ab3E80rU"
183,2020-01-29 17:31:59,1222573116448288768,"Eduardo Garcia is a proud Chicano and first-generation #JJCGrad, who received his MPA with a concentration in Inspe… https://t.co/zYmLXt4qjs"
184,2020-01-29 17:31:00,1222572869156245504,"“Since graduating, I’ve been working as an Assistant Research Coordinator at Maimonides Medical Center. I’ve been t… https://t.co/fZkZtLPYF2"
185,2020-01-29 16:41:40,1222560452099616771,"Real Life or Reel Life? @LucyLangNYC, Director of @IIP_JohnJay, critiqued courtroom scenes in iconic movies and TV… https://t.co/qMfQJsTV6y"
186,2020-01-29 14:40:05,1222529855599906816,Dive into the latest issue of Justice Matters — now available online! This issue highlights the new pool at… https://t.co/XBPqmYy0NU
187,2020-01-29 12:44:27,1222500755543859200,"RT @JJayAthletics: Katie Healy &amp; Nyasha Howard's Near Triple-Doubles Propel Women's Basketball Past Lehman 75-44! 

Full Recap &amp; Stats: htt…"
188,2020-01-29 12:43:52,1222500608617467904,RT @JJayAthletics: BLOODHOUNDS WIN!!!!! @JJCMBasketball increases its @CUNYAC win streak to five after topping @LehmanSports. The Bloodhoun…
189,2020-01-28 23:17:20,1222297638600691712,"RT @JohnJayPres: Thrilled to host the 5th graduation of #InsideCriminalJustice, a partnership between @IIP_JohnJay, the @ManhattanDA Academ…"
190,2020-01-28 23:17:10,1222297593696477187,RT @IIP_JohnJay: .@JohnJayPres Karol Mason giving opening remarks at our 4th #InsideCriminalJustice graduation at @JohnJayCollege! https://…
191,2020-01-28 20:34:46,1222256725417504769,"RT @JohnJayPres: The #Davos2020 World Economic Forum—a convening of the world’s top leaders, luminaries, &amp; innovators to discuss global cha…"
192,2020-01-28 19:34:27,1222241547850338305,RT @NYPDCommAffairs: Did you know that ⁦our Recruitment Section handles the hiring of many job titles in addition to that of Police Officer…
193,2020-01-28 19:33:13,1222241236255416320,"RT @JJayAthletics: 🚨 ATTENTION @JohnJayCollege 🚨 

Next Tuesday, the Athletics Department will host National Girls &amp; Women in Sports Day &amp;…"
194,2020-01-28 18:30:54,1222225552226033664,"RT @JohnJayPres: Welcome back and Happy New Year to our returning students, faculty, and staff. I also want to welcome our new students and…"
195,2020-01-28 17:36:40,1222211905139499008,RT @CUNY: CUNY is closely monitoring reports involving the outbreak of the 2019 coronavirus and is following the guidance provided by the @…
196,2020-01-28 17:20:23,1222207807497342976,"RT @JohnJayCollege: Welcome to the spring semester, Bloodhounds! 🐾 #MyJohnJay https://t.co/ljx0beadbq"
197,2020-01-28 17:20:12,1222207760143716355,"“Transfer students come into the College at every class standing, from private and public institutions, and they al… https://t.co/nx6WWB9GLW"
198,2020-01-28 17:18:53,1222207430395858944,"RT @NYCOpportunity: NYC Opportunity is proud to partner with @cunyasap and CUNY's ACE program, the four year version of ASAP @MDRC_News @Jo…"
